ID,Name,Type,Fuel Type,Generating Fuel Type,State,Summer Qual,Winter Qual,FCA Qual,June,July,August,September,October,November,December,January,February,March,April,May
41033,RI_101_RE Growth PV_0 W SHANNOCK RD_SHANNOCK,Generator,Solar,Solar,RI,0.116,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41034,RI_102_RE Growth PV_16 TOMAQUAG RD_HOPKINTON,Generator,Solar,Solar,RI,0.122,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41035,MA_285_1 PV_48 PAXTON RD_SPENCER,Generator,Solar,Solar,MA,0.539,0.0,0.24,0.24,0.24,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41036,MA_332_0.333 PV_0 QUABOAG ST_BROOKFIELD,Generator,Solar,Solar,MA,0.159,0.0,0.071,0.071,0.071,0.071,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41037,MA_18_2 PV_0 GRIFFIN RD_CHARLTON,Generator,Solar,Solar,MA,0.978,0.0,0.435,0.435,0.435,0.435,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41038,MA_299_0.5 PV_0 LUNENBURG RD_LANCASTER,Generator,Solar,Solar,MA,0.168,0.0,0.075,0.075,0.075,0.075,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41039,RI_103_RE Growth PV_0 NORTH RD_SHANNOCK,Generator,Solar,Solar,RI,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41040,MA_19_1.95 PV_0 OAKHURST RD_SUTTON,Generator,Solar,Solar,MA,0.998,0.0,0.444,0.444,0.444,0.444,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41041,MA_320_1 PV_307 DUDLEY-RIVER RD_SOUTHBRIDGE,Generator,Solar,Solar,MA,0.6,0.0,0.267,0.267,0.267,0.267,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41042,RI_104_RE Growth PV_56 Stilson Rd_Richmond,Generator,Solar,Solar,RI,0.953,0.0,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41043,MA_335_1 PV_12 ORCHARD RD_N BROOKFIELD,Generator,Solar,Solar,MA,0.539,0.0,0.24,0.24,0.24,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41044,MA_323_2 PV_19 CARPENTER-HILL RD_CHARLTON,Generator,Solar,Solar,MA,0.716,0.0,0.318,0.318,0.318,0.318,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41045,MA_20_1.86 PV_161 HARTFORD AV_MENDON,Generator,Solar,Solar,MA,0.863,0.0,0.384,0.384,0.384,0.384,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41046,Granby Randall Solar,Generator,Solar,Solar,MA,2.34,1.33,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41047,MA_324_1 PV_10 H PUTNAM-ROAD EX_CHARLTON,Generator,Solar,Solar,MA,0.59,0.0,0.262,0.262,0.262,0.262,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41048,MA_25_1.5 PV_675 SIMONDS RD_WILLIAMSTOWN,Generator,Solar,Solar,MA,0.573,0.0,0.255,0.255,0.255,0.255,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41050,MA_325_2 PV_91 CARPENTER-HILL RD_CHARLTON,Generator,Solar,Solar,MA,0.672,0.0,0.299,0.299,0.299,0.299,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41051,Dalton PV,Generator,Solar,Solar,MA,3.3,1.78,1.467,1.467,1.467,1.467,1.467,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791
41053,MA_329_1.98 PV_53 CITY-DEPOT RD_CHARLTON,Generator,Solar,Solar,MA,1.109,0.0,0.493,0.493,0.493,0.493,0.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41054,MA_36_1 PV_307 DUDLEY-RIVER RD_SOUTHBRIDGE,Generator,Solar,Solar,MA,0.527,0.0,0.234,0.234,0.234,0.234,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41056,MA_37_1 PV_307 DUDLEY-RIVER RD_SOUTHBRIDGE,Generator,Solar,Solar,MA,0.556,0.0,0.247,0.247,0.247,0.247,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41059,MA_40_1 PV_52 W BROOKFIELD RD_N BROOKFIELD,Generator,Solar,Solar,MA,0.546,0.0,0.243,0.243,0.243,0.243,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41060,MA_133_0.354 PV_694 MAIN ST_WEST NEWBURY,Generator,Solar,Solar,MA,0.201,0.0,0.089,0.089,0.089,0.089,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41061,MA_41_1 PV_62 W BROOKFIELD RD_N BROOKFIELD,Generator,Solar,Solar,MA,0.484,0.0,0.215,0.215,0.215,0.215,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41062,MA_59_0.984 PV_982 PLEASANT ST_LEOMINSTER,Generator,Solar,Solar,MA,0.485,0.0,0.216,0.216,0.216,0.216,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41063,MA_69_0.866 PV_57 BRIGHAM ST_WESTBOROUGH,Generator,Solar,Solar,MA,0.368,0.0,0.164,0.164,0.164,0.164,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41064,MA_75_0.743 PV_38 CAPE RD_MENDON,Generator,Solar,Solar,MA,0.369,0.0,0.164,0.164,0.164,0.164,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41065,Borr - Blodgett Road PV,Generator,Solar,Solar,MA,1.09,0.0,0.485,0.485,0.485,0.485,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41067,Borr - Blodgett Road Storage,Generator,ES,Electricity used for Energy Storage,MA,3.842,3.842,1.708,1.708,1.708,1.708,1.708,1.708,1.708,1.708,1.708,1.708,1.708,1.708,1.708
41072,Revere Battery,Generator,Solar,Solar,MA,3.944,3.944,1.754,1.754,1.754,1.754,1.754,1.754,1.754,1.754,1.754,1.754,1.754,1.754,1.754
41078,MA_77_0.455 PV_5567R S ATHOL RD_ATHOL,Generator,Solar,Solar,MA,0.258,0.0,0.115,0.115,0.115,0.115,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41080,MA_78_0.576 PV_0 PETERSHAM RD_NEW SALEM,Generator,Solar,Solar,MA,0.216,0.0,0.096,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41081,MA_80_0.5 PV_36 STOCKBRIDGE RD_W STOCKBRIDGE,Generator,Solar,Solar,MA,0.23,0.0,0.102,0.102,0.102,0.102,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41082,MA_122_0.419 PV_600 LONGWATER DR_NORWELL,Generator,Solar,Solar,MA,0.269,0.0,0.12,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41083,MA_22_1.67 PV_60 MARTIN ST_REHOBOTH,Generator,Solar,Solar,MA,0.927,0.0,0.412,0.412,0.412,0.412,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41084,MA_90_0.499 PV_1940 BARRE RD_NEW BRAINTREE,Generator,Solar,Solar,MA,0.28,0.0,0.124,0.124,0.124,0.124,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41085,MA_118_0.4 PV_55 DUDLEY OXFORD RD_DUDLEY,Generator,Solar,Solar,MA,0.225,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41086,MA_336_1.98 PV_28 CURTIS-HILL RD_CHARLTON,Generator,Solar,Solar,MA,1.093,0.0,0.486,0.486,0.486,0.486,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41087,MA_341_0.495 PV_20 CLAPP ST_NORTON,Generator,Solar,Solar,MA,0.212,0.0,0.094,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41088,MA_342_0.495 PV_36 CLAPP ST_NORTON,Generator,Solar,Solar,MA,0.246,0.0,0.109,0.109,0.109,0.109,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41089,MA_347_0.48 PV_51 SEARS RD_SOUTHBOROUGH,Generator,Solar,Solar,MA,0.149,0.0,0.066,0.066,0.066,0.066,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41090,MA_353_1 PV_197 PROVIDENCE ST_UXBRIDGE,Generator,Solar,Solar,MA,0.502,0.0,0.223,0.223,0.223,0.223,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41091,MA_361_0.75 PV_0 FAIRLEE LN_NORTON,Generator,Solar,Solar,MA,0.344,0.0,0.153,0.153,0.153,0.153,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41092,MA_362_0.75 PV_0 FAIRLEE LN_NORTON,Generator,Solar,Solar,MA,0.354,0.0,0.157,0.157,0.157,0.157,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41093,MA_442_0.5 PV_0 FAIRLEE LN_NORTON,Generator,Solar,Solar,MA,0.199,0.0,0.088,0.088,0.088,0.088,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41097,Syncarpha Millbury - Solar,Generator,Solar,Solar,MA,0.98,0.0,0.436,0.436,0.436,0.436,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41098,Syncarpha Millbury - Battery,Generator,Solar,Solar,MA,4.0,4.0,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778
41104,MA_21_1.725 PV_139 SHUMAN AV_STOUGHTON,Generator,Solar,Solar,MA,0.98,0.0,0.436,0.436,0.436,0.436,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41105,MA_3_4.89 PV_14 BELCHER ST_PLAINVILLE,Generator,Solar,Solar,MA,1.91,0.0,0.849,0.849,0.849,0.849,0.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41107,MA_61_0.972 PV_0 STATE RD_PHILLIPSTON,Generator,Solar,Solar,MA,0.554,0.0,0.246,0.246,0.246,0.246,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41108,MA_88_0.499 PV_100 WARE ST_PALMER,Generator,Solar,Solar,MA,0.214,0.0,0.095,0.095,0.095,0.095,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41110,MA_94_0.499 PV_22 SUNSET LN_SPENCER,Generator,Solar,Solar,MA,0.273,0.0,0.121,0.121,0.121,0.121,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41111,MA_95_0.499 PV_22 SUNSET LN_SPENCER,Generator,Solar,Solar,MA,0.256,0.0,0.114,0.114,0.114,0.114,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41112,MA_108_0.48 PV_51 ELLIS RD_WESTMINSTER,Generator,Solar,Solar,MA,0.251,0.0,0.112,0.112,0.112,0.112,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41113,MA_201_1.656 PV_788 WOOD ST_SWANSEA,Generator,Solar,Solar,MA,0.795,0.0,0.353,0.353,0.353,0.353,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41117,MA_14_2 PV_81 N LIBERTY ST_BELCHERTOWN,Generator,Solar,Solar,MA,1.006,0.0,0.447,0.447,0.447,0.447,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41120,MA_110_0.48 PV_107 NEW-BRAINTREE RD_N BROOKFIELD,Generator,Solar,Solar,MA,0.272,0.0,0.121,0.121,0.121,0.121,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41121,MA_109_0.48 PV_771 S BARRE RD_BARRE,Generator,Solar,Solar,MA,0.266,0.0,0.118,0.118,0.118,0.118,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41123,MA_131_0.3663 PV_47 SUMNER ST_MILFORD,Generator,Solar,Solar,MA,0.112,0.0,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41125,MA_15_2 PV_270 FRANKLIN ST_BELCHERTOWN,Generator,Solar,Solar,MA,0.935,0.0,0.416,0.416,0.416,0.416,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41126,MA_30_1 PV_225 OLD-SPRINGFIELD RD_BELCHERTOWN,Generator,Solar,Solar,MA,0.478,0.0,0.213,0.213,0.213,0.213,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41128,MA_31_1 PV_36 MILFORD ST_MENDON,Generator,Solar,Solar,MA,0.417,0.0,0.185,0.185,0.185,0.185,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41129,MA_33_1 PV_223 S ASHBURNHAM RD_WESTMINSTER,Generator,Solar,Solar,MA,0.624,0.0,0.277,0.277,0.277,0.277,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41130,MA_89_0.499 PV_61 STONY-HILL RD_HAMPDEN,Generator,Solar,Solar,MA,0.127,0.0,0.056,0.056,0.056,0.056,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41131,MA_91_0.499 PV_223 S ASHBURNHAM RD_WESTMINSTER,Generator,Solar,Solar,MA,0.281,0.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41132,MA_103_0.494 PV_95 OLD-RIVER RD_ANDOVER,Generator,Solar,Solar,MA,0.245,0.0,0.109,0.109,0.109,0.109,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41133,WhatelyPV,Generator,Solar,Solar,MA,0.46,0.0,0.205,0.205,0.205,0.205,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41134,MA_143_0.27 PV_58 NORFOLK AV_SOUTH EASTON,Generator,Solar,Solar,MA,0.109,0.0,0.048,0.048,0.048,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41135,MA_225_1.123 PV_0 ADIRONDACK LN_WESTPORT,Generator,Solar,Solar,MA,0.725,0.0,0.322,0.322,0.322,0.322,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41136,MA_226_1.5 PV_0 ADIRONDACK LN_WESTPORT,Generator,Solar,Solar,MA,0.981,0.0,0.436,0.436,0.436,0.436,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41137,WhatelyStorage,Generator,ES,Electricity used for Energy Storage,MA,0.5,0.5,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222
41139,MA_288_4.68 PV_67 PLEASANTDALE RD_RUTLAND,Generator,Solar,Solar,MA,2.137,0.0,0.95,0.95,0.95,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41140,MA_290_1 PV_394 PLEASANTDALE RD_RUTLAND,Generator,Solar,Solar,MA,0.49,0.0,0.218,0.218,0.218,0.218,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41141,MA_305_0.95 PV_0 BAY-PATH RD_CHARLTON,Generator,Solar,Solar,MA,0.36,0.0,0.16,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41142,MA_100_0.5 PV_55 DUDLEY OXFORD RD_DUDLEY,Generator,Solar,Solar,MA,0.218,0.0,0.097,0.097,0.097,0.097,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41143,MA_306_0.95 PV_0 BAY-PATH RD_CHARLTON,Generator,Solar,Solar,MA,0.327,0.0,0.145,0.145,0.145,0.145,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41144,MA_310_1 PV_0 FARLEY RD_DUDLEY,Generator,Solar,Solar,MA,0.448,0.0,0.199,0.199,0.199,0.199,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41145,MA_337_1.9 PV_800 SPRING ST_WINCHENDON,Generator,Solar,Solar,MA,0.872,0.0,0.388,0.388,0.388,0.388,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41146,MA_101_0.5 PV_55 DUDLEY OXFORD RD_DUDLEY,Generator,Solar,Solar,MA,0.194,0.0,0.086,0.086,0.086,0.086,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41147,MA_339_1 PV_0 HILL ST_NORTON,Generator,Solar,Solar,MA,0.508,0.0,0.226,0.226,0.226,0.226,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41148,MA_349_0.741 PV_53 OTIS ST_WESTBOROUGH,Generator,Solar,Solar,MA,0.341,0.0,0.152,0.152,0.152,0.152,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41149,MA_113_0.476 PV_1788 G-A-R HW_SWANSEA,Generator,Solar,Solar,MA,0.238,0.0,0.106,0.106,0.106,0.106,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41150,MA_354_0.49 PV_142 WEST ST_HOPEDALE,Generator,Solar,Solar,MA,0.176,0.0,0.078,0.078,0.078,0.078,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41151,MA_355_0.266 PV_1 KENWOOD CI_FRANKLIN,Generator,Solar,Solar,MA,0.124,0.0,0.055,0.055,0.055,0.055,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41152,MA_378_2 PV_0 BRODIE-MOUNTAIN RD_HANCOCK,Generator,Solar,Solar,MA,1.009,0.0,0.449,0.449,0.449,0.449,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41153,MA_134_0.311 PV_1006 TEMPLETON RD_ATHOL,Generator,Solar,Solar,MA,0.142,0.0,0.063,0.063,0.063,0.063,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41154,MA_385_2.55 PV_0 PETERSON ST_PALMER,Generator,Solar,Solar,MA,1.218,0.0,0.542,0.542,0.542,0.542,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41155,Plainfield_Storage,Generator,ES,Electricity used for Energy Storage,MA,0.903,0.903,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401
41159,MA_202_0.48 PV_719 GUELPHWOOD RD_SOUTHBRIDGE,Generator,Solar,Solar,MA,0.253,0.0,0.112,0.112,0.112,0.112,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41160,MA_296_3 PV_267 BROCKELMAN RD_LANCASTER,Generator,Solar,Solar,MA,1.386,0.0,0.616,0.616,0.616,0.616,0.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41162,Syncarpha Northampton - Solar,Generator,Solar,Solar,MA,1.393,0.0,0.619,0.619,0.619,0.619,0.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41164,MA_308_2 PV_496 STAFFORD ST_LEICESTER,Generator,Solar,Solar,MA,0.413,0.0,0.184,0.184,0.184,0.184,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41173,MA_312_0.48 PV_720 GUELPHWOOD RD_SOUTHBRIDGE,Generator,Solar,Solar,MA,0.269,0.0,0.12,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41174,MA_313_0.48 PV_721 GUELPHWOOD RD_SOUTHBRIDGE,Generator,Solar,Solar,MA,0.265,0.0,0.118,0.118,0.118,0.118,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41175,MA_314_0.48 PV_722 GUELPHWOOD RD_SOUTHBRIDGE,Generator,Solar,Solar,MA,0.262,0.0,0.116,0.116,0.116,0.116,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41176,Syncarpha Northampton - Battery,Generator,Solar,Solar,MA,2.0,2.0,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889
41177,Syncarpha Northbridge 1 - Solar,Generator,Solar,Solar,MA,0.98,0.0,0.436,0.436,0.436,0.436,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41179,Syncarpha Northbridge 1 - Battery,Generator,Solar,Solar,MA,4.0,4.0,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778
41181,MA_315_0.48 PV_725 GUELPHWOOD RD_SOUTHBRIDGE,Generator,Solar,Solar,MA,0.231,0.0,0.103,0.103,0.103,0.103,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41182,MA_338_2 PV_808 WEST ST_GARDNER,Generator,Solar,Solar,MA,1.043,0.0,0.464,0.464,0.464,0.464,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41183,Syncarpha Northbridge 2 - Solar,Generator,Solar,Solar,MA,1.976,0.0,0.879,0.879,0.879,0.879,0.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41184,MA_363_1.5 PV_114 PROSPECT ST_SOUTH EASTON,Generator,Solar,Solar,MA,0.593,0.0,0.264,0.264,0.264,0.264,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41185,Syncarpha Northbridge 2 - Battery,Generator,Solar,Solar,MA,3.0,3.0,1.334,1.334,1.334,1.334,1.334,1.334,1.334,1.334,1.334,1.334,1.334,1.334,1.334
41186,MA_402_0.48 PV_250 SPRING-HILL RD_BARRE,Generator,Solar,Solar,MA,0.182,0.0,0.081,0.081,0.081,0.081,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41187,Syncarpha Puddon 1 - Solar,Generator,Solar,Solar,MA,0.98,0.0,0.436,0.436,0.436,0.436,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41188,MA_403_0.48 PV_252 SPRING-HILL RD_BARRE,Generator,Solar,Solar,MA,0.141,0.0,0.063,0.063,0.063,0.063,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41189,Syncarpha Puddon 1 - Battery,Generator,Solar,Solar,MA,4.0,4.0,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778
41190,MA_404_0.48 PV_253 SPRING-HILL RD_BARRE,Generator,Solar,Solar,MA,0.118,0.0,0.052,0.052,0.052,0.052,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41191,Syncarpha Puddon 2 - Solar,Generator,Solar,Solar,MA,0.98,0.0,0.436,0.436,0.436,0.436,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41192,MA_434_1.992 PV_4 MIDDLE RD_NEWBURY,Generator,Solar,Solar,MA,0.997,0.0,0.443,0.443,0.443,0.443,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41193,Syncarpha Puddon 2 - Battery,Generator,Solar,Solar,MA,4.0,4.0,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778,1.778
41194,DWW Solar II,Generator,Solar,Solar,CT,13.76,0.0,6.118,6.118,6.118,6.118,6.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41195,MA_287_0.499 PV_0 WESTBOROUGH ST_MILLBURY,Generator,Solar,Solar,MA,0.223,0.0,0.099,0.099,0.099,0.099,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41196,Syncarpha Tewksbury - Solar,Generator,Solar,Solar,MA,1.22,0.0,0.542,0.542,0.542,0.542,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41197,MA_292_0.236 PV_0 SCULLEY RD_AYER,Generator,Solar,Solar,MA,0.134,0.0,0.06,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41198,MA_357_2 PV_65 ELM ST_FOXBORO,Generator,Solar,Solar,MA,1.049,0.0,0.466,0.466,0.466,0.466,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41199,MA_298_0.9976 PV_0 LAWTON RD_SHIRLEY,Generator,Solar,Solar,MA,0.446,0.0,0.198,0.198,0.198,0.198,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41200,Syncarpha Tewksbury - Storage,Generator,Solar,Solar,MA,2.0,2.0,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889
41201,MA_303_2.7 PV_43 ESTABROOK ST_GRAFTON,Generator,Solar,Solar,MA,1.443,0.0,0.642,0.642,0.642,0.642,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41202,MA_352_0.728 PV_62 COMMERCE DR_UXBRIDGE,Generator,Solar,Solar,MA,0.368,0.0,0.164,0.164,0.164,0.164,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41203,MA_317_2.5 PV_294 SOUTHBRIDGE RD_CHARLTON,Generator,Solar,Solar,MA,1.078,0.0,0.479,0.479,0.479,0.479,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41204,MA_358_1.2 PV_40 E BELCHER RD_FOXBORO,Generator,Solar,Solar,MA,0.573,0.0,0.255,0.255,0.255,0.255,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41207,MA_364_0.420147 PV_100 LOTHROP ST_NORTH EASTON,Generator,Solar,Solar,MA,0.187,0.0,0.083,0.083,0.083,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41209,MA_318_1.5 PV_247 BLACKMERE RD_SOUTHBRIDGE,Generator,Solar,Solar,MA,0.578,0.0,0.257,0.257,0.257,0.257,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41211,MA_368_0.42 PV_81 CEDAR ST_COHASSET,Generator,Solar,Solar,MA,0.211,0.0,0.094,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41213,MA_390_0.952 PV_87 SPRING ST_WEST WARREN,Generator,Solar,Solar,MA,0.495,0.0,0.22,0.22,0.22,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41214,MA_319_1.5 PV_247 BLACKMERE RD_SOUTHBRIDGE,Generator,Solar,Solar,MA,0.685,0.0,0.305,0.305,0.305,0.305,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41216,MA_400_0.452 PV_914 WEST ST_LUDLOW,Generator,Solar,Solar,MA,0.172,0.0,0.076,0.076,0.076,0.076,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41217,MA_334_1 PV_12A ORCHARD RD_N BROOKFIELD,Generator,Solar,Solar,MA,0.534,0.0,0.237,0.237,0.237,0.237,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41218,MA_410_2.355 PV_170 GLENDALE RD_NORTHAMPTON,Generator,Solar,Solar,MA,1.297,0.0,0.577,0.577,0.577,0.577,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
